ID_POSTULANTE,INSTITUCION
E669BEAF15586385B45AEC5EA08E90C0,INSTITUTO IFE
D56704942C9DCAC51A2D88152EC9151F,I.E.E. JORGE CHAVEZ
4E5319B35C25F69AA045D67FF158BE27,IE HERMANN BUSE DE LA GUERRA
CD460B55F62245F850C58D5A168847A5,CIBERTEC
CD460B55F62245F850C58D5A168847A5,ESCUELA EUROPEA DE NEGOCIOS
CD460B55F62245F850C58D5A168847A5,"UNIVERSIDAD CATÓLICA BOLIVIANA ""SAN PABLO"""
9A8130A5F90314AC39590EFAD9996B87,NUESTRA SEÑORA DE LA MERCED
DF66DD826A37C67A69F746C7119A77C3,COLEGIO
DF66DD826A37C67A69F746C7119A77C3,
67898915A1D7D72E1743F10D1611E810,IE HIPOLITO UNANUE
30BBDC415B0713ADE397B1C3E8FF00D6,IDATE
B271BCA469CB354CB138AF93E845B3B0,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
D226A7B756280A3D7DCB41C482CEC952,COLEGIO ESPECIAL SAGRADA FAMILIA
0D01CBD086859A309C0BDE3BFC884390,COLEGIO PASOS ADELANTE
989348C06B7C2ACC79A6289CE9541084,UCP
773E43ED3278B70A394458F3D8456DD7,SAN MARTIN 
F0026D239BA6569BD1C2C9BC2243E8E3,ITAE
ADC9A2CB065F03BEBF05D52F83226B4B,DOLORES CABERO DE GRAU
ABFC38F25C710F169A399D5AA0A8574D,COLEGIO EFATA
54BC50336BC0A1C55A8CF7ADCF32C844,COLEGIO 3024 ENCINAS
499479899E39E9DA8BAEE26C1222FE22,IE SAN MATIAS
8BD6E79C0F2CAEA651EA5A074D4678A1,I.E. ALFONSO UGARTE
34FA20CEBF4CE7C31309C8CED2CC430A,INSTITUTO SUPERIOR TECNOLÓGICO CEPEA
D14FF884C12D5908F2F9F2CB5F74992C,COLEGIO YAMAGUCHI SANTA ANITA
19998E1BE61D868E4C1C9F44B9332069,LEE DE FORES
8BFFD0E3331A35289CFD73DB6EE11EF0,SENATI
725DCC6E3F42BA3AEF4C4BCA9BF28E7A,C.E.JOSE FAUSTINO SÁNCHEZ CARRIÓN DE PACASMAYO
DD682AE8FEB0DEEC7D3E1B7AC8481D9A,SAN PATRICIO
942577ECC036FAABE57A91F178EC9389,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL
5F5667BCCCBEC3410B4DD732C4A30CC5,COLEGIO SAN BORJA
8B42E8C40F3AD33F1EA753B513CACEB5,HUASCAR 1435
48D531ABD03303734DE0D52A7DED194E,ENCINO
3340078788899C703AC486297B04ABD3,CEBE REVERENDO PADRE SANTIAGO CASTRO LUCINI
643E78580D17665D21E0CAF490DBD830,UNIVERSIDAD NACIONAL HERMILIO VALDIZAN
DA21AE2F5180B96C44DA3A6B3DB5A56A,I.E POLITECNICO NACIONAL DEL CALLAO
BE16DD7E24BF11BE0CEEB7AC51D4073C,I.E TUPAC AMARU
CB20FF772970E658BE5EE334900028E1,IE. LAS AMERICAS - NUEVA CAJAMARCA
A7EC7DB4B3BBB3DFC363C7C47C59C13C,COLEGIO GAMOR
774D0E8730B84450AFAFEF8C0C1010BF,COLEGIO ESPECIAL DUATO
D92AECD13A966948500E4FCEB757AEFB,JHON F. KENEDDY
F90EF767FB0DDF3FD2AC4DCCBE78CB0B,COLEGIO SAN ANTONIO ICE
9CD0724284F6C9685F8425924C76F8D1,SECUNDARIA COMPLETA
64A33DE99EF2C9EAF8226CAC6386929C,IDAT
7FF787ECAE2C418B464AB8502722A582,SAN JOSE DE REDEDOR 
490817F20393CD9EA0B84D1E32C325DD,IE
61196C81E8E0CB4F4044660B2E96BBD3,ISFER-MOYOBAMBA
33E91769AA0DC981245475EE1CA158DA,CE LA INMACULADA
F7A614117C869B5D73A83FA7BD9EFFF3,ZEGEL IPAE
1E75612DBE09ED687C51498DB305D2ED,IEP SAN JOSE DE BARRANCO
F8A3B62A4D0EB4AF61AAEBCAB12F8C1B,COLEGIO ALBERTO HURTADO 1350 
9489A39DAEA480551E38E26F5E0CB791,IST ELIAS AGUIRRE
112E4C3F0CB53C741BE62279748BF658,C.E. NO ESCOLARIZADO
CD430DDC4079E1C2376EE38B95071CFD,REPUBLICA DE CUBA
C25055C9878F0BAF00004CD2B3B2E2A6,ELVIRA GARCIA Y GARCIA
0F91C1091F0CC1302C1EFDE51CAEF0D7,I.E. JOSÉ GABRIEL CONDORCANQUI
97A1ED150205356A4C037B7A05A2EC2C,UNIVERSIDAD NACIONAL DEL SANTA
6A49DCAD3F59E1D45519C84CAADC0833,C.E. LOS ANDES AYACUCHO
E8EB30D2787F2363AD105E1A53372796,COLEGIO ANDRES AVELINO CACERES
8F09B1FB9F25984D9E03FB3A7C1145EB,AYACUCHO
74B64D9516D6C2F64B6F7758A4B76231,CB 07 LA INMACULADA DE BARRANCO
42495B2D517C3C6DA31F127FB66FF6E3,IS DANIEL ALCIDES CARRION
9C96F34F5CAEB9277D34E4A4547D71D7,CETI JOSE OLAYA BALANDRA
EB1AB7F09125F46657FF80345847F8F1,COLEGIO PALESTRA 
EB1AB7F09125F46657FF80345847F8F1,D'GALLIA
EB1AB7F09125F46657FF80345847F8F1,NATURA
EB1AB7F09125F46657FF80345847F8F1,ABACO
EB1AB7F09125F46657FF80345847F8F1,EIGER
5A5F5E6BBB232490B59E89732B7D2337,UNIVERSIDAD DE LIMA
B219380AE0459F051B3B5AFD0F820652,SAN JOSE DE ANCOMARCA PUNO
FC665AA4D7C287879DD3156E9788219B,C.E. DOMINGO MANDAMIENTO SIPAN
E120A8989A0DF2564878BAB157EE8CCB,JUAN VELASCO ALVARADO
C83A0265771A1190D714EEE093384DC6,UNIVERSIDAD PERUANA UNION
C28FFBADA0E014E48DF1F19DDD5BC87F,UNIVERSIDAD NACIONAL DE CAÑETE
D1708673696B74298810C9CE5A152073,UNIVERSIDAD SEÑOR DE SIPAN
D1708673696B74298810C9CE5A152073,IE 11014 INMACULADA CONCEPCION
DEBF26A8D283CE95E863BE3F8D74D583,COLEGIO GRAN ESCOLAR SAN PEDRO
996A562E0C6FFA4F46E5EEC6635900AE,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA
687310D397969E3F48B27A901CF81BDA,IE LINCOLN
4545C9CD2FF6B2FA1C46B8128F5F69AF,HECTOR PRETELL
5E5D04E81D9394F5B446F4A80782B77F,SULIGAN 
5E5D04E81D9394F5B446F4A80782B77F,CENTRO DE EDUCACION TECNICO PRODUCTIVA
45248C9E8951DAFF2264E7D551BE3BD5,COLEGIO SAN LUIS GONZAGA
57D72FF8D039E743050884AE52F8B4E7,CLAVERO 
13356103F178E06D4A3BD400BA4E5BB8,COLEGIO POLITECNICO DEL CALLAO
DCF3DD388585DF8266C08F0EA7C7E478,SIMÓN BOLIVAR
39FD743BBABB16539D25E662C14BBE83,INSTITUTO SUPERIOR TECNOLOGICO PUBLICO VILLA MARIA
DCD991328EFDC05F71C4CC26D747ABB0,MARGARITA
FCB02753F2B5ABA30DAC3278D11BCD2B,UNIVERSIDAD RICARDO PALMA
FF805FC2A729D11D9313C9605128EF3A,I.E.P. MAYNAS
6825D9CEDECF428C54E1DB781AD4652C,UNIVERSIDAD ANDINA DEL CUSCO
48879E774BD6476999F7095386949120,IE EMILIANO PISCULICH
25C8FE9CA08BE6B449CC115B4546C581,SENATI
98A33B6CED55F7B42B3548A9F96DDE90,UNIVERSIDAD GARCILASO DE LA VEGA
6A6664ACAE7BBE765D698348AA608B50,COLEGIO LA SAGRADA FAMILIA
76BA4DCCCD2A28A695E718D9F8C3BC48,INSTITUTO SUPERIOR TECNOLOGICO SISE
3C6B9A6C3466DBA614A249B8FE825C10,CETPRO NTRA. SRA. DE LA MERCED
D11919E1F47B1B54653E3583AC377F4C,LASERTEC
89EBD1F677A183D7B9927387C5213E2B,I.E. 7076 - BRISAS DE VILLA
57C5B24DD624CA0528E65E7052475D58,COLEGIO PEDRO A. LABARTHE
E031BC4B26C56949B116A3F55B6CECC4,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMATICA
7F4E501DF8E05E041815A3B34A18B8D1,COLEGIO DE JESUS 
6B2A6E5491BC29CC6352A83F25AB0349,INSTITUTO CICA
B9C27513A000470599B49312E64342FA,IE
02845C416C83D79556202379F85D0092,COLEGIO NACIONAL NICOLAS LA TORRE
40CFABEA0DD2BECDD08D526E618E879C,IDAT
65E50064D92DAEEC8271EC58D5525839,SAN CARLOS DE MILAN
0B34B5899AB539AD16694A78057C2A3B,CEE VIRGEN DEL CARMEN
42A081A01016AD74D0BDACAE5AB5DEF6,INSTITUTO TECNOLÓGICO NEGOCIOS AGROPECUARIOS APUKAI M LURIN
CA174FD62141FA8359586E48E4FDBAAA,GAMOR
EB3A7980C2146565A9130F7DD05B89DC,UNIVERSIDAD TECNOLÓGICA DEL PERÚ
BC15650C009A00A0788D6EC8BA155EF1,HEROES DEL CENEPA
C5C67174895704DEB9EDA6E48F8974B4,INSTITUTO SALESIANO
3AF510792409C7DB95D7DBDE79726AB7,UNIVERSIDAD CÉSAR VALLEJO
3AF510792409C7DB95D7DBDE79726AB7,CIBERTEC
B3E15A69C8632D94616462FE9650A453,ISPP SAGRADO CORAZÓN DE JESUS
65D7747D84366819FD165FFF29FC4C19,NUESTRA SEÑORA DE LA VISITACIÓN
C152502453F806A703E39787B04CD032,PADAH
D54FE47BDB6C4CAD9ADBD0D5DC8BA370,COLEGIO 
3056F96BB0FE72B9639CEBF4BA66DAED,C.E. JOSE BUENAVENTURA CEPULBEDA
4B71871BED8476D4773B5DFFA7F30C22,I.E.P. PADRE ETERNO
4B71871BED8476D4773B5DFFA7F30C22,CETPRO SALOMÓN ZORRILLA
4B71871BED8476D4773B5DFFA7F30C22,CETPRO SALOMÓN ZORRILLA
0A795787679EAFBA1BFA8C7E082A18D2,COLEGIO EDUCATIVO PARA SORDOS EFATA
64032936861ACAE6D3F4AAA0C94184F2,"CENTRO EDUCATIVO TÉCNICO PRODUCTIVA ""VILLA JARDÍN"""
124C6AE547BEC1D029E545BDC788B7CC,COLEGIO CIENCIAS CUSCO
6CE279737E916F756197A4314A98090F,COLEGIO DANIEL MERINO RUIZ
CAD64E6216646343F7E291015851B9C6,UNIVERSIDAD SAN PEDRO DE CHIMBOTE
CAD64E6216646343F7E291015851B9C6,
8D01BF3A972A39D4B9503AEADEC70C94,UNIVERSIDAD  ENRIQUE GUZMAN DE VALLE- LA CANTUTA
A774398E7A107F9DCF26E6BB695A3CFA,
B5BF18C01CADAF2F0514925A2F1F4F3D,COLEGIO JOSE GRANDA
559EB2F0B9C773DDD38EB0C16733B961,COLEGIO SAN JUDAS TADEO
07B424D8AAF794EB6968811B34041EBE,VIRGEN DEL CARMEN
A7CD2272A427A5B1F8196B8743D83E1A,IDAT
2A011217ACCE3B52EA82C42B910C2634,CEE 12
2A011217ACCE3B52EA82C42B910C2634,
3B092FA5AC0DC1B32752ED1110A90C85,
D0655DBE48A198DD76B50279B86C796D,COLEGIO NACIONAL
E17E7BF8DD0C7DB2416990E84F2312DF,UNIVERSIDAD NACIONAL DEL CALLAO 
E17E7BF8DD0C7DB2416990E84F2312DF,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS 
5651A151E7ED1435A0149279CFDF11BB,IE PERU HOLANDA 2086
D5CAAD07C121286D2FAC25CAC6FAE220,COLEGIO BARRANCO
1DFB7AAE501826C2E37AE3BDBBA79064,INCA GARCILAZO DE LA VEGA
40F3DC8ADD4138988797E5FAD061E7A4,IE JOSE MARIA ARGUEDAS PREVI CALLAO
40F3DC8ADD4138988797E5FAD061E7A4,IE 3038 PATRICIA CARMEN GUZMAN 
5C2CC39D6306EDDA3E458B1EEFE3BDCC,BAQUIJANO Y CARRILLO
D87C8DC6CB07F2EC0F85E617B6947291,JOSE MARIA ARGUEDAS
B748836AD08DEE65E8EAA2A851F7EA38,IE HERMANO SAN FRANCISCO
9BF1AA1E743D5B3CE60969F53A7397CB,COLEGIO FELIPE SANTIAGO SALAVERRY
9BF1AA1E743D5B3CE60969F53A7397CB,TECNICA INCOMPLETA
6E1144726BC6E71514ACCFD9BCC84358,COLEGIO SAN PEDRO
755B34E9CA6C46B175BF509494766BEE,CERTUS
DA1888F2983E9DDBFC181626D7D9E9E8,SAN FRANCISCO DE ASIS
E6FF9B60108D4D5D4E92C2953DD2DE88,I.E. EMMA DETTMAN DE GUTIÉRRES
7E60D8941E723AA05E8A3F7D4EBDCDB3,IE ANGEL CUSTODIO GARCIA RAMIREZ
AEF0A3324CE20828FAABDA946C555FE5,CEBA 129 YAMAGUCHI
E5EA52F0AA7D500A35C45FE5BB2BD1B5,INSTITUTO LIBERTADOR
5D956B9B8AD0CD0E843C1F65E140610F,COLEGIO LA INMACUALDA 
E3EAE61F1B00F26B2EE36141C4CF8E60,CAMARA DE COMERCIO DE LIMA 
A4106AE11A13B31E830993094EFC8C6E,PLATZI
83126BA44FA3F31B699023A3722325FB,MARISCAL OSCAR R. BENAVIDES 
B519C7FDE4022F8C099368066CFEA1BC,MANUEL DUATO C.E.B.E 
B519C7FDE4022F8C099368066CFEA1BC,ENRIQUE GUZMAN Y VALLE 3084 
0430F6FF731A804430B351BC4FFCE746,COLEGIO SEBASTIAN BARRANCA
90503C8259E426D75E30F9863AF60A00,IE DANIEL ALCIDES CARRION
0FE5A49198367B76C0CD4728C08784F1,COLEGIO
F53ABFD664634CAF0BA2F77A716CD800,IE ESCUELA DE TALENTOS
FE5D18AE6650335830E4C1DBD9E6DDB9,SISTEMATYC
A3872F541D55AC983B44D792B01EBA1B,ULADECH
A3872F541D55AC983B44D792B01EBA1B,IFD ANTONIO KUNHER KUHNER
E2755D09FFB717632487CF851E18F940,IE COLEGIO DEL CALLAO
22AA641A8D6CD0AE046F3B81BD07EE7F,CEBA ALTERNATIVO ROSA AGUSTINA DONAYRE DE MOREY
1CD72C8275FA3C6BEAB9F681B25D344B,CEPEA
D7E4BB8C92AB359CEE82F6F33F5D883E,UNIVERSIDAD SAN MARTIN DE PORRES
F9512DCBF35928E2AE670DB1D4510AEC,INSTITUTO PERÚ JAPÓN
F9512DCBF35928E2AE670DB1D4510AEC,I.E SANFRANCISCO DEL HIESO
D6D2CAB2BCBC6691845862910302A194,COLEGIO
6A72183511485EA8EFC2CB21377341D5,EMILIANO PISCULITH RAMIREZ
D37FA2480103192B93DF6A776DBC0A90,COLEGIO MARIA PARADO DE BELLIDO
A06B8F17E3486AC5F0C3DEE8A59C964F,IE GARCILAZO DE LA VEGA
C7BCEA07D8EEBCF7CCFD16EAF26FC472,WEBERBAUER 
C7BCEA07D8EEBCF7CCFD16EAF26FC472,UPC
C7BCEA07D8EEBCF7CCFD16EAF26FC472,USIL
0F2B8EF841246E2A4F61A012EAF10196,IEE 2009
10A9D580F2FB339FD7A317B1CC54F16C,COLEGIO
EABB224B220E2908543942D3CF55EFE4,PONTIFICIA UNIVERSIDAD CATÓLICA DEL ECUADOR SEDE AMBATO
5F71BC81841A85937845162814A5A5FE,IE. MANUEL DUATRO
80C86057E77B59BCE51C1678B551AD13,COLEGIO TOMAS ARIESTA CRUZ
EDDCFF84A19A5739D61D455967BC3388,IE JESUS - ATE
BCB7190C47EE8080FA08C3FAEC4200A3,CIBERTEC
9F0DE9CA9DCF09E71EF03FED899866DB,EFATA
1DC89D5F3764B4796066CF6F575E63AC,"KURUKSHETRA UNIVERSITY, INDIA"
328C2425641E633AD51DC12986DDE5BC,UNIVERSIDAD DEL CALLAO
52E995473698D4D67735DFEA995166F3,CEP PEDRO GALVEZ
D816DD99715615390E968BFB2E889626,NUESTRA SEÑORA DE LA CONCEPCION
1A870552902C04A43D2527E99DA4E800,SECUNDARIA COMPLETA
102257A8A989D4D7C66EBB407CEF3A14,COLEGIO FRANCISO BOLOGNESI
E225436D80ABB5230A4281CE5CD6DD12,COLEGIO
8A1332798D7AED3E3DCE599BFA75F80E,IE INSTITUTO N°8
F2D143867777B2094EB66CE890131D39,IE
EA77D2B9260C68A3F10CD132EECEF86F,FFAA
B79FDCBADE4C0E8CB130B4548AAD6D80,SAN JUAN DE BARRANCO
B79FDCBADE4C0E8CB130B4548AAD6D80,CETPRO Y PROMAE
23923AE3900B7028A93F561452B9BB0E,COLEGIO
4F2C213E3B7C87A5EF9B3DC8B7B385DE,COLEGIO JOSE BAQUIJANO  Y CARRILLO
6874905CFA8372463473C6220AD0FABC,LA UNIVERSIDAD MAYOR DE SAN MARCOS 
7AC8B132EF414DE81A7DF0D809265F64,POLITECNICO
1C87FC0D0E6ECDC87467F50E717D88C8,COLEGIO
98617C76FC01B980E3D941B8F17E9741,INSTITUTO FEDERICO VILLARREAL
0487E7084649B4D8147A40C972BF6944,COLEGIO
B07DF8B25A35E44DBC8E33C4EF09D773,IE
F79055299CB33882226FC3B1AEC7F58C,INSTITUTO  PRIVADO ARZOBISPO LOAYZA
0DE3240F585BFD242035F6C588627009,COLEGIO LA INMACULADA CONCEPCION
A905D98EFBA75044841B0C99372DB039,UNIVERSIDAD NACIONAL DE INGENIERIA
A905D98EFBA75044841B0C99372DB039,UNIVERSIDAD NACIONAL DE INGENIERIA
A905D98EFBA75044841B0C99372DB039,UNIVERSIDAD NACIONAL DE INGENIERIA
C44E6E936C6EA784AE060EEF0F1BB446,CARLOS PAREJA PAZ SOLDAN
5B941BC09C92BEB1C913BA0009339F70,IE FUNDAMETAL
3392196C00FD44B89B4CA7D9BE279015,IPT ARGENTINA
39BC773706117FA910D4126BCB9B12D3,UNIDAD EDUCATIVA JOSE TRINIDAD VERA
8C472AEEA8EAC4562471B0901F243B56,IE ALIPIO PONCE
D866F1896250297458418FFE44079719,I.E ELVIRA GARCIA Y GARCIA
29E5FAE67B179C35FB3AF51EA7BE8DC4,INSTITUTO ARZOBISPO LOAYZA
29E5FAE67B179C35FB3AF51EA7BE8DC4,INFO-DAT
964AB42B7EE2F85F962DFDA918033D9B,CEBA BENJAMIN BRUNIN
B784597E5A55231B3E6F56AEB01DF5B5,IE SOL DE ORO
43538C8868EBF33D4D9A33597F2D2C4A,INSTITUCIÓN EDUCATIVA 
EBAD96B1FF685941640DDDE2DBC26DE8,COLEGIO JESUS SALVADOR
962C5612F8ED604D12A23A334CA88E3E,CERTUS
C59C1DB5E27D8ECE2B6950B38960CFCB,IEE LA SONRISA DE MARIEL
68BC8BAF56C62AFF10A9C5EFA92F3678,CIBERTEC
F7FC3A2DCE968A7A7C399B07DB7F14D2,COLEGIO 3004 ESPAÑA
463924042FE0DA920E48611B639006FE,CEBA MIGUEL GRAU
DB50A0C0C0EAB169150AB71DB787E716,IE SAN CARLOS DE MONSEFU
015ED5BED92A66EE2999C503C6468546,COLEGIO PEDRO LABARTE
24159A7B31CC021A55AA58D92F28AA1D,COLEGIO NACIONAL DOS DE MAYO CALLAO
D7298A230A72149ABAE147D70489A1A0,COLEGIO NACIONAL DE VARONES
68723C34F6BA0BAFB28F4A48CBF4F319,LUIS GUILLERMO LUMBRERAS
E88023AD1E07E97F061C0A38B8CEAEEF,COLEGIO NO ESCOLARIZADO “SAN IGNACIO DE LA OYOLA”
09FF4DD2622902D1EDEF0AFFAE11622E,GUSTAVO MOMME LLONA
7527C5B49F4270D1947F0E23F311236B,LOS PINOS 
607648073102CF8AB0CE8EBD3F8148B7,UNIVERSIDAD ALAS PERUANAS
B068281382DAF5ACEE7DE5FF2E37FF9A,CP SAN RAFAEL 
4C330BEB3A46AE5F2372DC9B66FB12ED,UNIVERSIDAD ALAS PERUANAS
277C54A046274A053C8A34213B40CF52,IE
609BF10EF684665B05E36A8124EF55FC,IE 15109 SANCOR
2A057735DD49BBBBF41A87717A346127,COLEGIO
0FD5B0E3437B3C82D58117728631F1FC,IESTP TEODORO RIVERA TAIPE
43A8F1A773E2EC7684EE7878EF1F4D2B,IES CESCA
43A8F1A773E2EC7684EE7878EF1F4D2B,CAMARA DE COMERCIO DE LIMA
E51B62982D30929CF557E8EA284245D1,IE SAN AGUSTIN
78EE924A75D81F3A0C3A3A27FAEF9FA2,COLEGIO CRISTHIAN BARNARD
EBFD53B9866A9821E275B1EA0E62B258,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÙ
802211936F8E8F1F10E9493E5C581D2A,CEVA BENJAMIN BROWN
72F40CA5FD0CF5FDAFE8CAFAF14B3041,SAN FRANCISCO DE ASIS
62C5FFCDD6C31A28B1C473F310AB5ECA,COLEGIO ESPECIAL PERU HOLANDA OTRAS TALLERES EN EL PERUANO JAPONES
62C5FFCDD6C31A28B1C473F310AB5ECA,PERU HOLANDA 08 JESUS MARIA
9A9AD495EA35B071A4EE004F1DFC0F18,JOSE OLAYA DE LA TORRE
71334BC2C0B0512204CDE4A43E95B488,UNIVERSIDAD PERUANA LOS ANDES - UPLA
BB4211DBDFE8EEF8B0070669ADE93466,SANTA ROSA DE LIMA
0958EFFE07097048FA7E923A8F62F227,ICOLEGIO NMACULADA CONCEPCION LIMA
ACD9329B7CCC32D76AC3B538D4EF75DC,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN
5D3A9B33511A3371645F9B43559A0743,MARIA NEGRÓN UGARTE 
CEB1888CE3F6C65B221A95ED78809B9B,NICOLAS COPERNICO
B5C7F1C74BC5261B7576BE129AB322E2,COLEGIO SALAVERRY
072B9B708A56FC511B650495F6C4C273,COLEGIO SANTA ROSA
1FCB3C2686054FBA9DAAE93CD030957B,UNIVERSAD NACIONAL DE LA AMAZONIA PERUANA
15FF866E0034E52349357A0A5C591E2B,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO
15FF866E0034E52349357A0A5C591E2B,INSTITUTO SUPERIOR PEDAGOGICO PUBLICO DE HUARAZ
9356736E408CE0C840DA06B589F0D53E,ARZOBISPO LOAYZA
FB428D45BDD730275A31897BC754D854,CEE SANTA TERESA DE COURDEC
F91202E205DB8A8A8833173CD684B9C4,COLEGIO NACIONAL JOSE CARLOS MARIATEGUI
10802D0885E00DA39448697A31D469D7,9 DE OCTUBRE 
59030A0689C4ECA75A46608BBD5970D3,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ
59030A0689C4ECA75A46608BBD5970D3,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ
836FE9B5066C2D8EF5D5DCE17BEF4B9A,CESAR VALLEJO MENDOZA
8423A7D9AC36A5C4F037F4CAFFE33494,UNIVERSIDAD INCA GARCILASO DE LA VEGA
63B6E8B69899FFAA193FA056DB3C8945,SANTA ROSA DE LIMA
79FBA863F6DF9A37DD1BF4FC0C25AA5C,ESCUELA DE EDUCACIÓN SUPERIOR PEDAGOGICO PUBLICA EMILIA BARCIA BONIFFATTI
D7C54E8BDF4A4FA5AF8EB0A2DD3CF20F,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION
466BBF032701951FC7EEAFDB36482103,UNIVERSIDAD PARTICULAR DE CHICLAYO
2EDCE66261A0A262801176F11964B6A8,SAN IGNACIO DE LOYOLA
A12943BF3BE80953879EDDA71C83C4E3,OSCAR MIRO QUESADA DE LA GUERRA RACSO
D0C962AB3F2B7C306AD14D520DF21D18,UNIVERSIDAD NACIONAL DE TUMBES
B533475BC1B5C0B634B18C93F393A084,COLEGIO VARONES
5D7F4E0DA3753A1F9D681B2046B5D32F,COLEGIO SAN GENARO
25AC76C602D9DF406F6FBFBEDCA3A5EB,COLEGIO EL PACIFICO
5F416CB38DE7B782F00FA2C2CDE42BF4,EMILIANO DE IGLESIA
E00F3F6674522499121229C405204588,UNIVERSIDAD RICARDO PALMA
D14FB9166512E034662EC5DFF6160991,CENTRO DE EDUCACIÓN BASICA ESPECIAL FELIX Y CAROLINA DE REPETTI
776FA0B9ED11A6C1F7CB2C16F6976B51,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
DB3DEC601300D085A4257DA8AB034901,IESTP- PASCO
DB3DEC601300D085A4257DA8AB034901,UNDAC PASCO
9B9D3F3B9BC95C499DE5FE1F9809E9F5,IE MADRE MIA
27BAE6CC6381DDA6CDB5C70D5F14DF54,UNIVERSIDAD INCA GARCILAZO DE LA VEGA
195646AB240B74E41D29E32CC7500557,FE Y ALEGRIA
A938173851BFC6BDFFD757858F22521E,DANIEL ALCIDES CARRION
5B9733B72461AE531015F5317CF03A91,LA SAGRADA FAMILIA DE MAGDALENA
A8F8A5471B754708BBDE53BE12FE4EA3,IE N° 04 PERÚ HABLANDO
8A57DC8F04DF21EDF8FEBC06E9409986,I.E.P. N° 61004
C2A669ED2217F4B8703C09ECDDDB1DC0,ALFREDO REBASA COSTA
B18BA4FC74616C04EE8C6146C1956592,PERU HOLANDA
FBC4089CB503DE5F4037A938C842B62E,COLEGIO CEBA JOSE MARIA ARGUEDAS
46ADCFF76EF2B685F16C7B649AD44867,LIBERTADOR SAN MARTIN 
8B12F8B208B4B9DB3AA0BBFF212DD93F,INT.SUPERIOR TECNOLOGICO PUBLICO  QUILMANA
A834AC81D6C541B284D198E6D6311F11,INSTITUTO TELESUP
2253735CC2AAAE208F800EBB6D9F055C,CERTUS
2253735CC2AAAE208F800EBB6D9F055C,AGRARIA LA MOLINA
2253735CC2AAAE208F800EBB6D9F055C,
2253735CC2AAAE208F800EBB6D9F055C,
8DB805511F5F253CBEE59E138DF56428,UNIVERSIDAD MARCELINO CHAMPAGNAT
BDCB05781F14E7BF275A7B51D554F045,COLEGIO
0C799818CEE39C043279AEF6FF526196,JAVIER HERAUD 
FF2F307D12A8DB3A7493E1DE19BFA8B3,EIGER
443493C81CE9506BC66095494C09A3EA,INDUSTRIAL 32 - PUNO
C86FAD7F7AAF6C59DD493A65A0852680,IE CESAR CANEVARO
B422B1F4DA9FAC9C6D05D29BAA45EF6B,CATALINA BUENDÍA DE PECHO
F46E3C39A7E0D38B6ADD6401C499145B,UNIVERSIDAD DE HUAMANGA
B35C44583BF4A3486D82FD8C84E4CBFC,I.E MARIA NICOL - SANTIAGO DE SURCO
B0CD098D3069D81DEA66591AFFEF3495,COLEGIO JOSE QUIÑONES
76354EFD2E01ED0FB663ED387A9040BE,I.E. SANTA CLARA
5EBB8B404D44C6CE900516DBD8BC73E6,CEBA 1248
85B737F82BDB40481AC81868E90B4E7A,LUIS ALBERTO GARCIAS ROJAS
87F5DA0412CA439B7A0FF7485E565AE0,COLEGIO MELITON CARBAJAL
5D8B9BC328FE94482AD05CEF3AF30BDE,COLEGIO MAJESA
13C9391FD0C59E669CCE07139EB3D97E,COLEGIO RVA AGÜERO
E10B59EFAAA71F016C937657C5B3E997,IE RAUL PORRAS BARRENECHEA
1336AA73723F9B0893A94DFFF23A9F06,IESTP MANUEL SEOANE CORRALES
29A6961F646844948D80EADA9C4CA729,IE SAN JUAN BAUTISTA
B3F8445571BEF81B1DEE837423D573B6,IMPERIO DEL TAHUANTINSUYO 3049
135D7C63CF89636D47F2260D915B1D98,INSTITUTO DEL NORTE - TRUJILLO 
9526ACFCE9F6A48B14C6356B9F3314C5,CEBA SAN IGNACIO DE LOYOLA
3F33027112A5A2A441BF6CE7851789E4,UNIVERSIDAD NACIONAL DE TRUJILLO
26C0AE3948ABE22052DC2D5B749134DC,IE ENRIQUE DE LORME
E3B21C9D7F4598DFA5656EC73D473509,UNIVERSIDAD JOSE FAUSTINO SANCHEZ CARRION
E3B21C9D7F4598DFA5656EC73D473509,UNIVERSIDAD INCA GARCILASO DE LA VEGA
85A0DAC9A7787436FFBBFF105F6340FA,COLEGIO FE ALEGRIA 25
DCE5DD766A595C8383F015042531F89F,IE ANDRÉS AVELINO CACERES
AAA5F5244471417C853AFB7002BC0A97,PRIMARIA COMPLETA
9C0FAF40A0D318E2BC70F1D5A4B744D2,LICEO NAVAL CONTRALMIRANTE MONTERO
B6BEDC2F5AC0BD1A774384A1E89B3EE1,C.E. NO ESTATAL SAN MARCOS
